"","Date","Renta Fija Global","High Yiled","Renta Fija EM","S&P 500","Eurostoxx 500","MSCI EM","Materias Primas"
"979",2008-12-17,359.2553,411.6473,196.3861,904.42,2444.46,586.15,228.242
"980",2008-12-18,360.102,417.3538,198.822,885.28,2452.42,590.3,224.924
"981",2008-12-19,359.9219,417.6177,196.8881,887.88,2444.14,582.06,222.917
"982",2008-12-22,360.4976,420.418,196.4185,871.63,2397.65,567.34,221.906
"983",2008-12-23,360.2992,423.4153,196.7705,863.16,2382.14,555.82,223.256
"984",2008-12-24,360.5122,424.0925,196.4547,868.15,2377.42,553.68,222.244
"985",2008-12-25,360.5005,424.0925,196.5333,868.15,2377.42,552.45,222.244
"986",2008-12-26,360.8721,426.9605,196.069,872.8,2377.42,551.58,225.512
"987",2008-12-29,361.5877,431.6317,196.6596,869.42,2388.3,557.47,227.255
"988",2008-12-30,361.7036,438.0579,197.393,890.64,2451.48,565.78,227.31
"989",2008-12-31,361.3454,440.3368,197.0485,903.25,2447.62,567.04,234.874
"990",2009-01-01,361.3454,440.3368,197.0485,903.25,2447.62,568.21,234.874
"991",2009-01-02,360.6821,443.0736,197.5374,931.8,2536.47,580.96,240.007
"992",2009-01-05,360.4446,449.1009,198.3017,927.45,2553.41,598.94,241.511
"993",2009-01-06,359.881,458.5133,199.6571,934.7,2578.43,607.4,247.325
"994",2009-01-07,360.1437,465.0498,198.8468,906.65,2538.55,595.21,238.244
"995",2009-01-08,360.7781,463.9848,196.1615,909.73,2516.56,578.4,234.387
"996",2009-01-09,361.6555,465.0166,195.0509,890.35,2486.59,571.25,236.931
"997",2009-01-12,362.0925,466.0554,192.1605,870.26,2451.87,553.22,227.031
"998",2009-01-13,361.9956,464.085,191.6836,871.79,2411.28,550.89,227.308
"999",2009-01-14,362.4308,461.6091,189.3602,842.62,2298.46,542.85,223.916
"1000",2009-01-15,362.3271,459.0663,188.6086,843.74,2257.67,526.64,223.18
"1001",2009-01-16,361.6521,460.8854,190.731,850.12,2281.45,537.84,226.04
"1002",2009-01-19,361.3385,460.5946,189.6458,850.12,2252.39,533.84,226.04
"1003",2009-01-20,360.979,459.3839,187.6406,805.22,2200.8,517.54,221.155
"1004",2009-01-21,360.0066,457.2874,187.8714,840.24,2188.43,515.16,222.742
"1005",2009-01-22,359.3264,457.079,188.981,827.5,2160.07,514.36,220.963
"1006",2009-01-23,358.442,455.642,186.4818,831.95,2147.87,507.29,226.859
"1007",2009-01-26,357.9964,457.1006,189.2026,836.57,2226.77,515.88,228.892
"1008",2009-01-27,358.8999,458.6064,188.9731,845.71,2224.62,518.93,221.006
"1009",2009-01-28,358.9792,461.7115,190.2385,874.09,2322.78,533.11,222.898
"1010",2009-01-29,358.5498,462.3683,188.5656,845.14,2269.4,532.18,222.084
"1011",2009-01-30,358.2395,461.6491,185.2988,825.88,2236.98,529.53,222.249
"1012",2009-02-02,359.0274,461.7215,183.7637,825.44,2198.74,517.14,219.263
"1013",2009-02-03,358.25,462.0542,184.0216,838.51,2244.89,525.35,219.941
"1014",2009-02-04,357.7898,463.0929,183.9997,832.23,2297.73,535.97,220.882
"1015",2009-02-05,358.0977,464.0887,184.2565,845.85,2293.23,536.57,223.905
"1016",2009-02-06,357.8726,464.6289,185.6708,868.6,2343.66,557.53,226.693
"1017",2009-02-09,357.9819,466.9913,188.0127,869.89,2348.95,564.81,226.043
"1018",2009-02-10,359.2305,467.5655,186.3864,827.16,2268.15,561.38,221.515
"1019",2009-02-11,360.2673,466.2063,182.9273,833.74,2267.9,553.54,220.057
"1020",2009-02-12,361.1142,464.7819,180.4542,835.19,2214.95,542.69,218.511
"1021",2009-02-13,360.0707,464.0192,182.2874,826.84,2228.29,554.31,216.722
"1022",2009-02-16,360.1271,463.4975,179.9272,826.84,2193.64,547.55,216.722
"1023",2009-02-17,361.3706,460.2443,175.9447,789.17,2119.98,520.87,207.43
"1024",2009-02-18,360.7702,456.9753,175.0407,788.42,2118.47,516.33,205.492
"1025",2009-02-19,359.4935,458.3952,176.9447,778.94,2114.84,521.4,208.513
"1026",2009-02-20,360.0849,456.4632,174.3336,770.05,2011.68,502.51,206.164
"1027",2009-02-23,359.9237,455.9198,176.4348,743.33,1991.63,510.14,205.565
"1028",2009-02-24,359.857,451.488,176.3781,773.14,1977.5,502.74,208.264
"1029",2009-02-25,359.0536,450.5353,176.0825,764.9,1965.26,505.42,211.011
"1030",2009-02-26,358.2313,450.5092,177.3051,752.83,2021.14,505.84,213.799
"1031",2009-02-27,358.1948,448.7954,175.4806,735.09,1976.23,499.3,212.396
"1032",2009-03-02,359.1237,445.2589,171.7863,700.82,1882.79,475.08,204.407
"1033",2009-03-03,358.9204,441.2299,171.9429,696.33,1864.73,476.16,206.976
"1034",2009-03-04,357.935,438.2856,173.0308,712.87,1943.46,493.47,214.055
"1035",2009-03-05,359.2565,436.7231,171.7924,682.55,1852.25,488.15,209.881
"1036",2009-03-06,359.8935,435.4536,171.9231,683.38,1817.24,488.31,212.099
"1037",2009-03-09,359.0211,432.6841,171.6268,676.53,1809.98,485.29,210.099
"1038",2009-03-10,358.3706,433.5308,174.5924,719.6,1919.53,502.7,209.958
"1039",2009-03-11,358.3543,437.6904,176.8894,721.36,1932.79,512.5,205.801
"1040",2009-03-12,358.9737,439.0916,178.9993,750.74,1962.64,515.97,212.672
"1041",2009-03-13,358.9253,442.4552,180.456,756.55,1969.52,527.98,212.325
"1042",2009-03-16,358.4543,446.8658,183.5119,753.89,2033.72,539.66,215.241
"1043",2009-03-17,357.8955,447.8937,182.2016,778.12,2012.25,541.92,216.995
"1044",2009-03-18,359.8701,448.938,182.3623,794.35,2019.19,543.88,213.367
"1045",2009-03-19,360.6362,453.8776,186.8671,784.04,2039.58,557.46,225.441
"1046",2009-03-20,360.9306,454.8472,187.7487,768.54,2050.96,552.99,226.095
"1047",2009-03-23,360.6169,457.3885,188.9728,822.92,2121.72,579.31,228.901
"1048",2009-03-24,360.1326,459.672,189.6538,806.12,2127.37,581.51,227.377
"1049",2009-03-25,359.7919,461.0137,189.8322,813.88,2149.18,587.45,225.347
"1050",2009-03-26,360.0947,465.3522,189.2906,832.86,2156.97,599.73,226.307
"1051",2009-03-27,360.5553,466.525,186.6299,815.94,2118.76,591.32,220.845
"1052",2009-03-30,361.0349,465.082,182.7594,787.53,2010.61,561.46,214.784
"1053",2009-03-31,361.3272,465.457,185.5072,797.87,2071.13,569.97,220.049
"1054",2009-04-01,361.6291,464.9773,187.744,811.08,2097.57,580.76,217.855
"1055",2009-04-02,360.3832,470.2079,192.8104,834.38,2216.49,613.07,225.089
"1056",2009-04-03,359.385,472.7734,193.3191,842.5,2198.75,617.11,227.856
"1057",2009-04-06,359.2965,474.9996,194.9946,835.48,2179.73,623.03,224.119
"1058",2009-04-07,359.6007,475.6982,193.2056,815.55,2165.56,615.89,221.894
"1059",2009-04-08,360.1842,477.1654,194.7237,825.16,2186.79,610.22,223.236
"1060",2009-04-09,359.9383,479.2545,197.0793,856.56,2247.89,632.63,226.752
"1061",2009-04-10,359.9836,479.2545,197.1489,856.56,2247.89,636.04,226.752
"1062",2009-04-13,360.6301,482.0428,198.1711,858.73,2247.89,640.6,226.827
"1063",2009-04-14,361.3396,485.8058,198.7194,841.5,2278.65,645.56,227.216
"1064",2009-04-15,362.0812,488.8672,197.382,852.06,2262.96,643.86,228.047
"1065",2009-04-16,361.8578,493.0702,198.9654,865.3,2300.51,648.39,227.055
"1066",2009-04-17,360.9966,496.8687,197.8169,869.6,2341.15,643.4,227.672
"1067",2009-04-20,362.2511,496.932,195.0635,832.39,2249.44,633.48,219.766
"1068",2009-04-21,362.032,494.4725,195.1555,850.08,2243.63,627.24,220.066
"1069",2009-04-22,361.5105,495.0077,196.7023,843.55,2285.69,629.23,220.51
"1070",2009-04-23,361.9102,497.2461,196.4928,851.92,2259.54,639.75,219.97
"1071",2009-04-24,362.0277,501.7658,199.1847,866.23,2319.89,647.84,222.578
"1072",2009-04-27,362.6758,503.0001,197.1507,857.51,2317.36,633.52,217.714
"1073",2009-04-28,362.8489,503.6558,197.3907,855.16,2280.52,623.72,215.493
"1074",2009-04-29,362.8328,508.9738,200.5441,873.64,2334.59,645.56,220.258
"1075",2009-04-30,362.8407,516.1372,201.1378,872.81,2375.34,662.73,221.662
"1076",2009-05-01,362.7583,517.7946,201.4707,877.52,2375.34,662.83,228.796
"1077",2009-05-04,362.9568,520.586,204.3484,907.24,2419.53,700.99,232.023
"1078",2009-05-05,363.3351,524.9397,205.0976,903.8,2407.55,704.29,231.064
"1079",2009-05-06,363.5163,529.3982,204.9988,919.53,2437.27,712.05,237.522
"1080",2009-05-07,362.7112,537.032,207.2842,907.39,2406.08,714.91,239.245
"1081",2009-05-08,362.715,540.7125,207.7621,929.23,2462.39,725.13,242.245
"1082",2009-05-11,363.7616,541.8881,208.001,909.24,2433.59,723.58,241.27
"1083",2009-05-12,363.7218,541.5062,207.563,908.35,2424.34,721.13,243.009
"1084",2009-05-13,364.4174,539.8839,205.3786,883.92,2357.3,709.87,239.996
"1085",2009-05-14,364.5485,537.0734,204.6742,893.07,2353.53,699.39,240.986
"1086",2009-05-15,364.3731,537.294,205.685,882.88,2364.1,707.93,235.964
"1087",2009-05-18,364.5153,537.5184,206.084,909.71,2422.74,728.49,240.285
"1088",2009-05-19,364.2157,541.4318,209.2317,908.13,2459.59,745.82,240.319
"1089",2009-05-20,364.605,547.4911,211.4873,903.47,2487.17,756.07,243.235
"1090",2009-05-21,364.1039,549.0324,209.0287,888.33,2423.72,740.96,239.584
"1091",2009-05-22,363.3301,551.6597,210.6841,887,2433.52,746.42,241.901
"1092",2009-05-25,363.2873,551.6597,210.9756,887,2440.23,747.09,241.901
"1093",2009-05-26,362.9102,552.7382,209.9053,910.33,2468.45,739.62,243.288
"1094",2009-05-27,361.7858,554.341,210.2195,893.06,2479.48,754.18,243.503
"1095",2009-05-28,361.6353,556.0023,209.5584,906.83,2453.15,761.74,246.846
"1096",2009-05-29,363.4259,559.4819,212.5009,919.14,2451.24,773.12,250.488
"1097",2009-06-01,362.1139,563.4937,214.4793,942.87,2537.35,802.21,258.947
"1098",2009-06-02,362.5525,568.867,214.2015,944.74,2534.17,795.59,257.626
"1099",2009-06-03,363.6814,570.9728,213.2172,931.76,2483.39,784.22,249.025
"1100",2009-06-04,362.4824,571.8066,213.5458,942.46,2487.08,781.76,256.653
"1101",2009-06-05,360.8975,571.7362,212.4848,940.09,2503.17,786.96,254.765
"1102",2009-06-08,360.7714,572.3952,209.9473,939.14,2468.37,772.25,252.212
"1103",2009-06-09,361.3697,574.8666,211.4578,942.43,2479.38,771.18,257.13
"1104",2009-06-10,360.7643,576.7538,211.8511,939.15,2500.94,789.13,257.246
"1105",2009-06-11,360.8821,579.1314,212.5164,944.89,2522.33,791.03,262.903
"1106",2009-06-12,361.8508,580.1589,213.0054,946.21,2509.22,790.19,258.444
"1107",2009-06-15,363.0136,580.8425,210.9748,923.72,2431.4,769.94,252.71
"1108",2009-06-16,363.3896,580.5883,211.4864,911.97,2425.97,764.63,252.024
"1109",2009-06-17,364.1184,576.7418,209.4687,910.71,2383.71,749.02,253.569
"1110",2009-06-18,362.8427,573.4985,210.686,918.37,2414.44,743.72,253.173
"1111",2009-06-19,363.626,573.7831,211.2089,921.23,2434.77,750.47,250.107
"1112",2009-06-22,364.4982,572.602,209.529,893.04,2359.28,736.48,242.56
"1113",2009-06-23,364.8309,571.4549,209.0194,895.1,2353.48,723.72,246.261
"1114",2009-06-24,364.9215,571.332,211.6556,900.94,2418.46,741.8,247.322
"1115",2009-06-25,365.8572,571.8509,211.6317,920.26,2402.32,750.22,250.337
"1116",2009-06-26,366.3443,573.6959,213.9463,918.9,2389.91,761.92,248.49
"1117",2009-06-29,366.7187,575.0944,214.2242,927.23,2437.72,764.68,250.308
"1118",2009-06-30,366.7583,576.8791,215.1375,919.32,2401.69,761.3,245.722
"1119",2009-07-01,366.7359,578.921,217.0925,923.33,2449.73,773.07,247.851
"1120",2009-07-02,367.6369,579.193,216.2245,896.42,2369.65,766.14,242.683
"1121",2009-07-03,367.7707,578.9911,216.0724,896.42,2376.48,766.32,242.683
"1122",2009-07-06,368.2473,578.338,214.5005,898.72,2343.88,751.34,236.852
"1123",2009-07-07,368.3816,579.0947,215.7982,881.03,2320.9,750.72,233.126
"1124",2009-07-08,369.5229,577.6525,213.8802,879.56,2291.33,739.45,227.085
"1125",2009-07-09,368.7157,578.0203,214.6927,882.68,2313.87,741.75,230.227
"1126",2009-07-10,369.6994,577.4211,213.9684,879.13,2281.47,736.02,228.594
"1127",2009-07-13,369.772,577.4492,213.289,901.05,2345.22,723.05,228.771
"1128",2009-07-14,368.9059,578.3779,214.9204,905.84,2370.71,739.58,231.829
"1129",2009-07-15,367.9408,581.1236,217.3394,932.68,2451.02,766.05,235.62
"1130",2009-07-16,368.4437,581.8314,217.9035,940.74,2458.97,773.41,237.366
"1131",2009-07-17,368.0802,583.7988,218.2008,940.38,2469.2,782.68,241.238
"1132",2009-07-20,368.6891,587.5033,220.4698,951.13,2500.69,807.02,243.918
"1133",2009-07-21,369.5961,590.7636,222.097,954.58,2519.99,810.46,242.42
"1134",2009-07-22,369.2221,592.4317,222.4706,954.07,2528.85,806.55,243.905
"1135",2009-07-23,368.0804,595.755,224.1148,976.29,2585.79,822.11,246.922
"1136",2009-07-24,368.4322,598.3782,223.8728,979.26,2582.76,823.71,247.316
"1137",2009-07-27,368.4396,601.4221,224.42,982.18,2601.41,833.66,248.113
"1138",2009-07-28,369.178,603.9353,223.8988,979.62,2573.08,836.59,245.705
"1139",2009-07-29,369.413,605.1735,222.4209,975.15,2600.31,822.44,239.622
"1140",2009-07-30,369.7982,607.9441,224.192,986.75,2654.74,833.54,249.017
"1141",2009-07-31,371.6417,611.7507,225.0539,987.48,2638.13,844.02,253.663
"1142",2009-08-03,370.6812,617.1025,228.4286,1002.63,2674.07,864.73,263.236
"1143",2009-08-04,370.4763,619.9465,227.824,1005.65,2670.96,860.62,264.288
"1144",2009-08-05,370.2595,622.2132,226.7766,1002.72,2643.13,854.54,266.592
"1145",2009-08-06,370.5691,624.2852,226.2913,997.08,2662.01,855.52,261.539
"1146",2009-08-07,369.5259,624.9094,226.0369,1010.48,2706.22,852.93,261.225
"1147",2009-08-10,370.4449,626.5981,225.1474,1007.1,2693.61,854.78,260.318
"1148",2009-08-11,371.0177,626.5845,222.9244,994.35,2650.94,844.9,258.414
"1149",2009-08-12,371.171,624.7665,224.0582,1005.81,2688.21,840.24,261.309
"1150",2009-08-13,372.0191,624.9106,226.0714,1012.73,2705.74,855.64,262.68
"1151",2009-08-14,373.0801,624.4552,225.3808,1004.09,2669.41,852.74,255.757
"1152",2009-08-17,373.7835,621.0803,223.3584,979.73,2603.79,819.83,251.067
"1153",2009-08-18,373.3904,620.3324,223.9708,989.67,2630.6,825.19,252.915
"1154",2009-08-19,373.9293,620.9475,224.4849,996.46,2622.88,822.86,255.266
"1155",2009-08-20,374.1174,621.2302,226.0652,1007.37,2663.67,837.12,252.661
"1156",2009-08-21,373.3841,622.113,227.7391,1026.13,2745.62,845.51,255.922
"1157",2009-08-24,373.8811,624.5641,228.7461,1025.57,2778.34,861.37,258.258
"1158",2009-08-25,374.5871,625.5663,228.489,1028,2801.14,858.26,254.593
"1159",2009-08-26,374.878,625.5559,226.123,1028.12,2788.9,851.88,253.783
"1160",2009-08-27,374.8358,626.6867,225.1982,1030.98,2777.62,843.99,254.2
"1161",2009-08-28,374.9414,628.2979,226.8535,1028.93,2803.65,851.46,256.444
"1162",2009-08-31,375.4544,628.6606,226.2336,1020.63,2775.17,839.46,252.185
"1163",2009-09-01,375.6239,628.2273,225.1886,998.04,2715.74,842.11,247.705
"1164",2009-09-02,376.245,628.0598,223.528,994.75,2703.76,831.04,247.918
"1165",2009-09-03,375.9362,629.1371,225.2475,1003.24,2699.22,840.99,247.938
"1166",2009-09-04,375.5012,629.4504,227.0099,1016.4,2743.34,853.32,246.596
"1167",2009-09-07,375.3866,630.3437,228.4067,1016.4,2783.84,864.98,246.596
"1168",2009-09-08,375.428,634.0222,230.4756,1025.39,2786.25,880.79,251.656
"1169",2009-09-09,375.1626,636.25,230.6571,1033.37,2820.58,879.94,251.477
"1170",2009-09-10,376.3909,639.3853,229.4851,1044.14,2817.5,887.05,252.486
"1171",2009-09-11,377.1124,643.1643,231.1338,1042.73,2831.37,894.3,248.329
"1172",2009-09-14,376.8397,646.6281,230.3024,1049.34,2829.25,884.59,248.959
"1173",2009-09-15,376.5769,651.1024,231.3127,1052.63,2843,894,253.93
"1174",2009-09-16,376.4356,657.5476,233.8344,1068.76,2882.28,913.51,259.863
"1175",2009-09-17,376.6902,660.9412,234.4886,1065.48,2895.45,919.89,258.674
"1176",2009-09-18,376.2815,661.4619,233.8162,1068.3,2887.24,918.9,255.795
"1177",2009-09-21,376.3019,661.5636,232.5792,1064.66,2872.51,910.71,251.167
"1178",2009-09-22,376.487,664.8219,234.2643,1071.66,2881.6,922.31,255.489
"1179",2009-09-23,376.981,667.0513,234.1376,1060.87,2887.24,918.56,253.035
"1180",2009-09-24,377.7623,667.559,233.9809,1050.78,2838.22,908.13,248.109
"1181",2009-09-25,378.2621,667.3,234.0279,1044.38,2831.95,908.07,247.49
"1182",2009-09-28,378.6719,667.2236,233.8524,1062.98,2899.12,904.54,248.354
"1183",2009-09-29,378.7347,667.3392,233.331,1060.61,2892.44,913.19,248.999
"1184",2009-09-30,378.6264,667.6555,233.7501,1057.08,2872.63,914.05,256.153
"1185",2009-10-01,379.399,666.769,233.1395,1029.85,2810.46,911.26,251.667
"1186",2009-10-02,379.6062,664.6615,233.5007,1025.21,2760.6,901.39,249.113
"1187",2009-10-05,379.8405,666.5252,235.0087,1040.46,2790.78,907.02,251.867
"1188",2009-10-06,379.6894,669.8654,238.0581,1054.72,2865.7,925.95,255.797
"1189",2009-10-07,380.3569,670.651,237.1036,1057.59,2852.17,928.89,255.113
"1190",2009-10-08,380.0422,672.6693,238.7175,1065.48,2887.61,939.91,261.75
"1191",2009-10-09,378.6741,673.3306,238.8232,1071.49,2882.18,946.29,259.155
"1192",2009-10-12,378.9053,673.784,239.629,1076.19,2914.35,950.34,264.466
"1193",2009-10-13,379.4459,675.0496,239.9315,1073.19,2879.06,950.99,263.62
"1194",2009-10-14,378.6511,677.2247,242.1326,1092.02,2950.82,972.1,264.976
"1195",2009-10-15,377.9016,678.8934,242.4874,1096.56,2939.09,975.79,267.464
"1196",2009-10-16,378.1154,679.4564,241.0608,1087.68,2893.53,966.04,269.479
"1197",2009-10-19,378.3103,680.7522,242.0815,1097.91,2947.41,976.97,273.991
"1198",2009-10-20,379.0655,682.4746,241.7699,1091.06,2925.08,972.19,272.535
"1199",2009-10-21,378.1662,683.4344,242.0035,1081.4,2936.83,968.28,278.68
"1200",2009-10-22,378.1639,684.035,240.7041,1092.91,2902.19,961.45,276.738
"1201",2009-10-23,377.8267,684.0068,241.0785,1079.6,2886.08,967.95,275.496
"1202",2009-10-26,377.4439,684.6188,239.1017,1066.95,2834.82,966.42,271.1275
"1203",2009-10-27,378.5707,683.5635,236.9836,1063.42,2835.17,946.95,270.5897
"1204",2009-10-28,379.0138,681.6649,234.4888,1042.63,2778.46,916.64,264.1942
"1205",2009-10-29,378.235,680.3117,236.3667,1066.11,2824.78,921.34,270.3897
"1206",2009-10-30,379.4246,680.4897,235.9926,1036.2,2743.5,914.26,264.5539
"1207",2009-11-02,379.3425,680.9437,235.6238,1042.88,2762.95,911.16,267.1513
"1208",2009-11-03,378.8482,678.8422,234.3187,1045.41,2712.3,903.46,270.0518
"1209",2009-11-04,378.0992,680.1667,236.9494,1046.5,2763.29,926.14,270.6062
"1210",2009-11-05,378.0571,681.1704,237.7077,1066.63,2793.44,930.09,268.2746
"1211",2009-11-06,378.299,681.6336,238.4874,1069.3,2794.25,936.36,263.6685
"1212",2009-11-09,378.7782,684.1246,241.3415,1093.08,2860.11,959.66,267.9197
"1213",2009-11-10,379.2146,685.1414,241.3573,1093.01,2856.44,963.09,266.1736
"1214",2009-11-11,379.437,685.4214,242.4062,1098.51,2881.01,972.09,267.6609
"1215",2009-11-12,379.8047,685.5395,241.2494,1087.24,2876.92,958.88,263.7738
"1216",2009-11-13,379.9184,685.9803,241.8624,1093.48,2883.04,962.51,264.1856
"1217",2009-11-16,380.8745,687.7592,243.7423,1109.3,2926.15,982.43,273.0312
"1218",2009-11-17,381.48,687.4507,242.2837,1110.32,2906.92,980.41,273.6999
"1219",2009-11-18,381.2468,689.1969,243.7679,1109.8,2908.53,981.79,273.0939
"1220",2009-11-19,381.5155,688.2805,240.963,1094.9,2860.29,968.46,270.2869
"1221",2009-11-20,381.3941,688.1392,240.6431,1091.38,2833.06,965.08,270.6661
"1222",2009-11-23,381.4123,689.5323,242.5592,1106.24,2898.19,977.2,271.4059
"1223",2009-11-24,381.9885,689.6445,242.5768,1105.65,2877.58,972.18,268.7796
"1224",2009-11-25,381.9742,690.7393,244.2675,1110.63,2896.9,978.65,275.3637
"1225",2009-11-26,382.4675,690.0938,241.2421,1110.63,2799.44,957.98,275.3637
"1226",2009-11-27,382.8957,689.634,241.6789,1091.49,2831.14,941.01,271.5112
"1227",2009-11-30,383.2469,688.0744,241.2354,1095.63,2797.25,953.13,273.8594
"1228",2009-12-01,383.2754,689.8418,243.3048,1108.86,2871.75,973.31,276.0296
"1229",2009-12-02,382.925,690.4677,244.376,1109.23,2877.94,981.57,274.1552
"1230",2009-12-03,382.4114,691.5338,245.0569,1099.92,2876.14,986.07,273.1226
"1231",2009-12-04,381.3994,690.9623,244.3534,1105.98,2910.33,983.32,270.4421
"1232",2009-12-07,382.0387,692.0734,243.2485,1103.25,2896.23,980.34,270.356
"1233",2009-12-08,382.6465,692.0941,240.8336,1091.94,2849.17,969.19,268.3178
"1234",2009-12-09,382.5149,692.8502,240.099,1095.95,2818.1,962.6,264.0214
"1235",2009-12-10,381.8573,693.2426,240.5181,1102.35,2851.29,965.26,265.6755
"1236",2009-12-11,381.4916,693.2713,240.7053,1106.41,2862.32,972.79,267.1631
"1237",2009-12-14,381.6627,695.7379,241.2454,1114.11,2885,979.21,269.7597
"1238",2009-12-15,381.1143,696.2659,240.2074,1107.93,2888.58,975.01,270.2996
"1239",2009-12-16,381.6128,698.1073,240.5689,1109.18,2926.52,973.42,274.3306
"1240",2009-12-17,382.7024,697.2138,237.3034,1096.08,2891.66,954.93,271.0023
"1241",2009-12-18,382.633,697.0548,236.6989,1102.47,2871.22,950.21,271.854
"1242",2009-12-21,381.5971,697.5165,236.9325,1114.05,2926.05,946.42,270.7502
"1243",2009-12-22,380.8881,697.7023,236.048,1118.02,2945.71,953.92,270.578
"1244",2009-12-23,380.6015,699.0208,237.6643,1120.59,2957.48,964.41,275.4902
"1245",2009-12-24,380.1869,699.2201,238.8053,1126.48,2957.03,973.86,276.9486
"1246",2009-12-25,380.1862,699.2201,238.8373,1126.48,2957.03,974.19,276.9486
"1247",2009-12-28,379.8668,699.86,239.1905,1127.78,2982.42,981.14,280.9988
"1248",2009-12-29,379.8125,701.0172,239.4658,1126.2,2992.08,980.58,280.1821
"1249",2009-12-30,379.9128,700.906,239.1228,1126.42,2966.24,980.61,279.8498
"1250",2009-12-31,379.7301,701.881,240.3687,1115.1,2964.96,989.47,279.2789
"1251",2010-01-01,379.7301,701.881,240.3687,1115.1,2964.96,989.47,279.2789
"1252",2010-01-04,380.1151,705.3042,242.6875,1132.98,3017.8,1004.51,285.5306
"1253",2010-01-05,380.8886,708.5426,243.7383,1136.52,3012.36,1015.26,285.1512
"1254",2010-01-06,380.5704,711.8128,244.2756,1137.14,3009.66,1021.75,291.0046
"1255",2010-01-07,380.6935,714.5688,243.9715,1141.7,3007.34,1014.42,286.6248
"1256",2010-01-08,380.9417,715.9809,244.9214,1144.98,3017.85,1016.41,285.7528
"1257",2010-01-11,381.3451,720.0871,247.6527,1146.98,3010.24,1028.07,284.9483
"1258",2010-01-12,382.2317,720.6001,247.2154,1136.22,2976.89,1021.18,279.255
