Date;IBEX;SXXP;Telefónica;BBVA;Iberdrola;Inditex
23/11/2006;14284.4;358.69;155.815;187.248;8.36;8.016
24/11/2006;14088.1;355.98;154.233;183.021;82.775;7.898
27/11/2006;13786.8;350.6;151.761;174.374;81.875;7.672
28/11/2006;13732.1;349.54;150.575;174.086;8.015;7.698
29/11/2006;13978;354.23;152.552;175.623;8.37;7.8
30/11/2006;13849.3;351.78;151.168;175.335;8.375;7.654
01/12/2006;13660.6;349.31;148.795;173.702;8.245;7.444
04/12/2006;13846.4;351.59;151.168;174.374;8.37;7.554
05/12/2006;14032.5;353.91;153.541;175.239;8.5;7.642
06/12/2006;14007.1;354.03;15.364;174.566;84.375;7.616
07/12/2006;14062.8;356.03;156.902;174.086;83.575;7.66
08/12/2006;14076.6;356.34;156.902;174.759;82.675;7.72
11/12/2006;14209.6;358.43;158.583;175.815;83.275;7.89
12/12/2006;14200.2;359.7;158.781;175.143;8.325;7.918
13/12/2006;14327.5;361.99;161.055;176.968;8.35;8.314
14/12/2006;14351.9;364.18;162.142;17.668;8.35;8.312
15/12/2006;14387.6;366.16;161.055;178.698;8.37;8.34
18/12/2006;14317.5;365.94;160.857;176.776;83.175;8.268
19/12/2006;14176.8;363.49;159.275;175.431;82.875;8.156
20/12/2006;14201.7;364.56;160.956;175.815;8.305;8.19
21/12/2006;14150.4;364.15;159.671;175.623;8.275;8.122
22/12/2006;14066.1;362.45;159.077;17.447;8.25;8.044
25/12/2006;14066.1;362.45;159.077;17.447;8.25;8.044
26/12/2006;14066.1;362.45;159.077;17.447;8.25;8.044
27/12/2006;14199.4;366.17;160.165;176.008;83.125;8.202
28/12/2006;14160.8;366.32;15.977;175.623;83.225;8.178
29/12/2006;14146.5;365.26;159.374;175.239;8.28;8.162
01/01/2007;14146.5;365.26;159.374;175.239;8.28;8.162
02/01/2007;14364.4;369.86;162.044;180.139;8.275;8.158
03/01/2007;14375.1;369.84;162.834;181.868;8.295;8.164
04/01/2007;14382.4;368.76;164.911;181.868;82.525;8.16
05/01/2007;14304.7;365.69;165.998;180.043;81.575;8.098
08/01/2007;14322.3;365.38;16.758;179.562;8.145;8.122
09/01/2007;14311.5;366.21;166.493;180.139;81.425;8.112
10/01/2007;14116.1;363.84;16.323;176.872;8.075;8.192
11/01/2007;14328.8;370.1;166.097;179.947;81.425;8.362
12/01/2007;14368.2;371.86;167.283;181.868;80.825;8.29
15/01/2007;14416.7;374.16;167.382;183.213;81.075;8.282
16/01/2007;14355.6;372.02;166.591;18.206;81.325;8.23
17/01/2007;14295;371.73;165.108;181.868;80.125;8.186
18/01/2007;14265.3;371.58;164.515;181.772;79.825;8.228
19/01/2007;14397.9;374.23;165.899;183.693;80.375;8.306
22/01/2007;14359.7;372.8;164.911;182.637;8.125;8.28
23/01/2007;14368.6;372.61;164.416;183.405;8.085;8.28
24/01/2007;14540.7;376.02;165.207;185.903;8.16;8.214
25/01/2007;14537.3;374.87;165.702;185.327;81.425;8.364
26/01/2007;14415.4;372.38;164.713;182.541;8.125;8.2
29/01/2007;14507;373.34;165.108;183.501;8.26;8.42
30/01/2007;14553.4;374.6;165.207;184.654;82.925;8.538
31/01/2007;14553.2;372.72;165.603;183.021;8.2;8.694
01/02/2007;14571.5;376.95;166.295;185.519;81.975;8.79
02/02/2007;14631.2;378.98;166.493;186.864;8.25;8.66
05/02/2007;14616.7;379.23;166.295;187.344;8.27;8.686
06/02/2007;14703.2;380.54;165.998;191.379;8.5;8.672
07/02/2007;14854.6;381.62;167.877;192.917;87.525;8.718
08/02/2007;14826;378.3;169.162;191.572;87.325;8.84
09/02/2007;14875.5;380.24;169.459;19.186;8.76;8.896
12/02/2007;14769;378.06;16.847;188.978;8.705;8.836
13/02/2007;14824.6;378.72;168.371;190.227;87.075;8.942
14/02/2007;14905.7;381.7;169.557;191.572;87.675;8.952
15/02/2007;14876.9;381.29;168.569;19.186;8.725;9.074
16/02/2007;14851.2;380.81;16.936;187.248;8.705;9.176
19/02/2007;14915.8;382.19;170.249;186.768;88.275;9.164
20/02/2007;14886.1;380.99;169.953;186.287;87.225;9.04
21/02/2007;14788.8;378.46;168.865;184.846;8.67;8.94
22/02/2007;14791.3;379.7;167.481;184.846;8.68;9.062
23/02/2007;14767.1;380.53;167.481;184.366;8.625;8.994
26/02/2007;14856.1;382.17;168.865;185.903;87.525;8.992
27/02/2007;14408.3;370.56;164.911;180.715;84.425;8.646
28/02/2007;14248.4;365.03;161.154;177.064;82.925;8.798
01/03/2007;14064.9;361.79;159.176;174.374;8.15;8.67
02/03/2007;13962.2;360.67;155.914;171.876;8.185;8.652
05/03/2007;13749.1;356.4;153.739;168.802;8.07;8.496
06/03/2007;13825.9;359.69;154.233;170.243;8.125;8.638
07/03/2007;13912.7;361.65;154.727;170.531;8.12;8.702
08/03/2007;14194;366.54;159.077;175.815;8.29;8.78
09/03/2007;14257.2;367.35;159.473;177.449;83.175;8.89
12/03/2007;14146.5;365.49;158.287;175.047;8.2;8.9
13/03/2007;13982.9;361.56;156.013;173.029;81.575;8.73
14/03/2007;13602.4;351.93;150.278;166.977;8.11;8.572
15/03/2007;13940.4;359.02;15.364;170.147;83.775;8.83
16/03/2007;13977.4;359.06;155.419;169.859;8.36;8.86
19/03/2007;14250.2;364.42;159.374;173.317;85.675;9.032
20/03/2007;14323.2;367.23;160.066;173.702;8.655;9.108
21/03/2007;14310.5;368.75;16.056;17.447;86.475;8.816
22/03/2007;14490.1;374.2;162.933;177.737;87.025;8.9
23/03/2007;14545.7;375.98;163.032;17.716;8.87;8.978
26/03/2007;14469.6;372.85;160.956;174.086;88.375;9.028
27/03/2007;14536.8;372.46;161.648;175.815;89.125;9.084
28/03/2007;14483;370.1;161.648;175.431;8.9;9.098
29/03/2007;14605.3;374.29;163.131;177.064;89.175;9.194
30/03/2007;14641.7;374.22;163.131;176.584;88.475;9.306
02/04/2007;14730.8;375.53;164.416;17.716;9.035;9.496
03/04/2007;14953.2;379.49;166.987;180.907;9.25;9.44
04/04/2007;14943.1;379.99;166.987;181.099;9.245;9.402
05/04/2007;14974.9;380.26;166.987;180.619;92.875;9.53
06/04/2007;14974.9;380.26;166.987;180.619;92.875;9.53
09/04/2007;14974.9;380.26;166.987;180.619;92.875;9.53
10/04/2007;15005.5;382.51;16.758;178.698;9.22;9.552
11/04/2007;14997.6;382.19;167.778;178.409;90.775;9.51
12/04/2007;14883;380.79;166.591;17.62;9.01;9.436
13/04/2007;14965.3;383.33;167.778;176.584;9.035;9.47
16/04/2007;15020.8;387.72;167.877;178.121;8.99;9.61
17/04/2007;14966;387.86;167.976;177.545;9.025;9.502
18/04/2007;14870.4;385.88;166.591;176.104;90.025;9.48
19/04/2007;14821.7;384.39;166.196;174.759;9.15;9.37
20/04/2007;15080.9;389.27;168.272;179.658;96.075;9.464
23/04/2007;14987.1;388.85;167.086;178.986;9.34;9.55
24/04/2007;14578.7;385.38;164.416;173.894;9.275;9.214
25/04/2007;14620.4;387.8;165.603;173.702;91.825;9.26
26/04/2007;14611;388.4;166.196;173.029;91.975;9.236
27/04/2007;14403.6;386.1;163.625;170.147;91.375;9.042
30/04/2007;14374.6;386.93;16.323;169.571;9.125;9.076
01/05/2007;14374.6;386.77;16.323;169.571;9.125;9.076
02/05/2007;14416.9;388.64;163.922;170.339;9.125;9.21
03/05/2007;14395.6;389.72;16.412;170.243;91.775;9.142
04/05/2007;14620.3;392.73;166.097;173.894;92.625;9.22
07/05/2007;14672.1;392.88;166.196;173.414;9.475;9.272
08/05/2007;14556.7;389.79;164.614;173.221;9.38;9.17
09/05/2007;14609.4;390.58;165.207;174.855;9.335;9.216
10/05/2007;14575.4;387.72;16.412;173.894;94.625;9.22
11/05/2007;14736.3;389.78;16.58;175.815;96.225;9.344
14/05/2007;14686;388.96;164.614;175.239;97.175;9.394
15/05/2007;14824.2;390.21;166.295;178.794;9.775;9.382
16/05/2007;14918.8;389.47;166.097;178.986;100.425;9.492
17/05/2007;14968.2;390.39;163.131;179.274;10.28;9.598
18/05/2007;15068.4;393.95;164.416;180.619;102.225;9.556
21/05/2007;15055.5;393.36;16.412;179.658;102.675;9.47
22/05/2007;15070.9;393.39;164.713;179.562;10.335;9.434
23/05/2007;15223.9;396.39;167.283;181.292;10.45;9.498
24/05/2007;15094.9;393.55;166.097;179.658;10.37;9.422
25/05/2007;15053.2;393.48;165.306;178.794;10.37;9.35
28/05/2007;15124.6;394.08;165.504;17.937;10.375;9.446
29/05/2007;15188.6;394.39;16.669;180.331;10.4;9.4
30/05/2007;15137.3;393.65;165.702;179.082;105.175;9.352
31/05/2007;15329.4;396.74;166.987;180.427;10.725;9.382
01/06/2007;15501.5;400.31;168.766;181.099;11.275;9.41
04/06/2007;15414.3;399.02;167.877;180.139;11.29;9.38
05/06/2007;15314.9;396.61;166.888;180.043;11.085;9.19
06/06/2007;14928.8;390.07;163.131;17.62;106.275;8.84
07/06/2007;14725.9;385.46;161.253;173.029;10.55;8.666
08/06/2007;14816.5;385.09;162.044;172.741;10.71;8.868
11/06/2007;14940.6;388.88;16.145;173.221;10.915;8.976
12/06/2007;14764.3;386.8;15.977;170.916;10.845;8.92
13/06/2007;14829.8;388.22;161.154;170.339;10.985;9.05
14/06/2007;15078.4;394.29;163.724;176.008;111.425;9.122
15/06/2007;15252.1;399.27;165.702;178.602;11.3;9.202
18/06/2007;15103.6;397.87;16.323;177.064;11.175;8.97
19/06/2007;15000.2;396.42;161.549;175.911;110.775;8.818
20/06/2007;15035.7;397.85;163.428;177.064;10.975;8.82
21/06/2007;14882.4;393.7;161.747;174.566;107.225;8.734
22/06/2007;14784.9;392.43;160.165;17.351;106.375;8.628
25/06/2007;14848.3;391.94;161.055;174.759;10.71;8.604
26/06/2007;14755.2;389.52;16.056;17.399;103.025;8.662
27/06/2007;14681.7;387.69;161.648;172.549;102.025;8.578
28/06/2007;14819.9;391.6;162.736;174.374;10.23;8.636
29/06/2007;14892;393.71;163.527;174.855;103.825;8.754
02/07/2007;14804.7;392.23;163.131;174.182;10.11;8.686
03/07/2007;14869.4;395.71;162.538;174.855;10.245;8.704
04/07/2007;14989.7;397.5;163.625;176.872;102.425;8.824
05/07/2007;14907.4;394.93;163.724;176.008;100.025;8.84
06/07/2007;15058.3;397.27;166.097;176.488;10.19;8.978
09/07/2007;14974.7;398.52;165.405;175.815;10.05;8.944
10/07/2007;14823.9;394.02;164.219;172.165;10;8.974
11/07/2007;14766.2;392.72;164.416;172.261;98.325;8.846
12/07/2007;14941.8;397.34;167.679;172.933;10.04;8.98
13/07/2007;15023.5;399.02;168.766;174.566;101.175;9.006
16/07/2007;15110.4;399.71;170.843;177.064;102.175;8.996
17/07/2007;15153.8;397.79;172.227;17.668;10.365;9.064
18/07/2007;15058.6;393.14;171.535;175.047;10.315;8.944
19/07/2007;15207.3;396.94;173.611;176.872;10.475;8.994
20/07/2007;14930.1;392.59;169.854;173.125;10.36;8.956
23/07/2007;15056.7;394.99;172.326;173.894;10.48;8.914
24/07/2007;14913.3;388.94;169.557;175.815;10.37;8.886
25/07/2007;14937.7;385.5;171.535;176.008;10.5;8.862
26/07/2007;14540.4;374.56;167.086;170.723;101.975;8.634
27/07/2007;14587.5;372.69;168.173;171.876;10.15;8.66
30/07/2007;14507.9;372.03;167.382;170.147;100.575;8.776
31/07/2007;14802.4;380.07;170.942;174.182;103.075;8.874
01/08/2007;14595.7;374.16;170.744;171.108;100.875;8.62
02/08/2007;14678.6;376.93;173.117;172.069;10.135;8.676
03/08/2007;14534.3;372.03;172.326;169.955;10.01;8.664
06/08/2007;14432.1;368.64;170.052;16.813;99.325;8.828
07/08/2007;14652.9;373.62;17.371;171.588;10.08;8.846
08/08/2007;15004.2;381.05;177.862;174.855;10.505;9.118
09/08/2007;14838.3;374.27;176.775;172.261;103.025;9.128
10/08/2007;14453.9;362.77;172.029;165.728;10.075;9.004
13/08/2007;14731.8;370.91;176.182;169.667;102.425;8.97
14/08/2007;14553.1;366.34;175.094;167.169;10.135;8.838
15/08/2007;14520.5;365.36;176.182;164.575;10.115;8.816
16/08/2007;13979.7;352.37;169.755;15.881;97.375;8.46
17/08/2007;14237.5;359.98;171.733;163.614;97.625;8.44
20/08/2007;14269.1;362.33;172.326;163.134;98.175;8.552
21/08/2007;14239.8;362.39;173.314;161.404;9.81;8.494
22/08/2007;14359.2;368.62;173.611;163.326;9.88;8.58
23/08/2007;14292.5;369.33;17.46;161.981;9.905;8.51
24/08/2007;14334.4;370.52;175.489;161.596;9.975;8.67
27/08/2007;14305.5;371.09;176.379;161.308;9.925;8.616
28/08/2007;14124.8;364.66;174.204;159.291;98.325;8.506
29/08/2007;14183.6;366.81;17.46;159.867;9.86;8.524
30/08/2007;14313.4;370.99;176.874;16.102;10.05;8.476
31/08/2007;14479.8;375.94;180.136;162.269;10.175;8.61
03/09/2007;14546.9;376.99;181.026;163.806;10.185;8.82
04/09/2007;14590.1;379.47;180.631;165.343;10.175;8.89
05/09/2007;14240.1;372.66;175.687;161.596;98.875;8.718
06/09/2007;14198.4;373.84;176.478;161.116;98.275;8.652
07/09/2007;13873.4;365.58;174.995;157.177;95.925;8.396
10/09/2007;13726.3;362.23;175.885;153.814;9.525;8.238
11/09/2007;13965.5;368.41;179.741;157.081;9.625;8.494
12/09/2007;13980.4;369.23;184.091;155.832;95.525;8.744
13/09/2007;14077.8;372.21;188.837;155.736;9.55;8.868
14/09/2007;13861;367.75;185.475;153.142;94.525;8.722
17/09/2007;13696.9;362.18;184.981;149.875;94.625;8.58
18/09/2007;14042;367.67;189.529;154.871;9.715;8.602
19/09/2007;14494.8;377.53;192.692;161.885;99.725;9.24
20/09/2007;14427.1;374.95;191.901;160.155;10.005;9.188
21/09/2007;14450.6;376.74;191.901;159.963;100.825;9.18
24/09/2007;14494.7;376.55;192.791;159.675;101.875;9.266
25/09/2007;14311.9;372.4;19.032;157.177;100.625;9.06
26/09/2007;14513.7;375.03;194.077;15.785;10.29;9.284
27/09/2007;14581.6;377.96;193.384;15.833;103.325;9.38
28/09/2007;14576.5;377.86;194.077;157.946;10.3;9.452
01/10/2007;14603;380.86;192.495;159.099;103.375;9.606
02/10/2007;14790;382.78;191.803;164.287;103.875;9.852
03/10/2007;14783.8;383.59;189.529;164.479;103.775;9.788
04/10/2007;14718;384.18;18.676;164.479;10.35;9.8
05/10/2007;14892.1;386.93;191.209;166.688;10.51;9.93
08/10/2007;14809;385.86;190.023;165.728;10.51;9.776
09/10/2007;14862.7;387.84;189.825;166.496;10.81;9.77
10/10/2007;14863.8;388.23;191.012;165.055;10.8;9.754
11/10/2007;15100;390.43;204.359;166.496;10.78;9.78
12/10/2007;15261.3;390.63;21.296;168.514;10.77;9.774
15/10/2007;15187.5;386.95;212.664;166.784;10.66;9.72
16/10/2007;15279.7;384.03;218.694;165.343;10.78;9.842
17/10/2007;15430.5;386.62;221.463;164.767;10.85;9.99
18/10/2007;15507.1;383.36;222.649;165.055;11.03;10.04
19/10/2007;15529.7;380.88;222.847;165.151;11.07;10.01
22/10/2007;15327.8;375.82;222.353;162.365;10.91;10.01
23/10/2007;15429.6;379.78;22.166;162.845;11.01;10.31
24/10/2007;15231.3;377.45;218.892;159.579;10.86;9.94
25/10/2007;15386;381.83;220.375;159.195;10.95;10.01
26/10/2007;15603.9;383.95;225.813;160.636;11.02;10.04
29/10/2007;15738.1;386.6;226.505;163.326;11.07;9.968
30/10/2007;15782.5;384.9;225.417;164.287;11.15;10.01
31/10/2007;15890.5;388.43;225.319;166.881;11.11;10.27
01/11/2007;15759.6;382.57;224.725;164.671;11.18;10.16
02/11/2007;15823.7;379.92;228.977;164.479;11.25;10.13
05/11/2007;15825.9;377.32;228.977;165.247;11.36;10.41
06/11/2007;15895.4;378.64;229.965;164.575;11.6;10.45
07/11/2007;15841.9;375.58;227.098;162.365;11.68;10.65
08/11/2007;15945.7;373.48;227.296;159.195;11.9;10.49
09/11/2007;15731.2;367.57;221.364;156.793;11.88;10.24
12/11/2007;15774.7;367.69;223.341;15.881;11.72;10.25
13/11/2007;15814.8;368.52;228.285;160.348;11.55;10
14/11/2007;15808.9;370.46;225.319;162.173;11.53;10.11
15/11/2007;15725.8;365.82;223.539;162.077;11.56;9.988
16/11/2007;15769;362.72;226.011;160.251;11.65;9.73
19/11/2007;15539.3;354.7;224.824;157.465;11.59;9.48
20/11/2007;15700;358.65;226.703;15.833;11.65;9.864
21/11/2007;15364.5;349.18;221.364;154.487;11.39;9.9
22/11/2007;15317.1;351.86;218.398;154.295;11.42;9.934
23/11/2007;15392.2;357.74;218.497;157.177;11.4;9.902
26/11/2007;15330.2;355.78;218.002;156.408;11.44;9.796
27/11/2007;15315.6;354.27;219.288;156.024;11.26;9.724
28/11/2007;15566.5;364.09;224.725;159.579;11.12;10.17
29/11/2007;15656.6;365.72;226.208;161.981;11.26;10.05
30/11/2007;15759.9;370.36;226.505;163.422;11.27;9.524
03/12/2007;15735;368.81;226.011;162.653;11.18;9.6
04/12/2007;15708.2;363.34;229.471;161.981;11.15;9.42
05/12/2007;15802.2;369.61;228.186;163.326;11.08;9.4
06/12/2007;15695.9;369.87;224.429;162.845;11.02;9.396
07/12/2007;15819.6;372.88;226.011;165.536;10.99;9.542
10/12/2007;15832.7;375.06;228.186;16.64;10.74;9.624
11/12/2007;15890.5;373.55;229.471;16.592;10.9;9.95
12/12/2007;15860;374.75;229.471;166.016;10.91;9.44
13/12/2007;15499.2;365.61;223.737;162.942;10.61;9.004
14/12/2007;15575.7;367.24;22.344;165.247;10.63;9.062
17/12/2007;15318.5;360.83;220.474;161.981;10.55;8.75
18/12/2007;15282.1;360.43;220.474;161.404;10.51;8.704
19/12/2007;15177.1;358.74;217.607;16.054;10.52;8.492
20/12/2007;15140.2;359.46;218.299;159.387;10.49;8.468
21/12/2007;15289.3;364.49;222.847;16.054;10.49;8.5
24/12/2007;15289.3;364.8;222.847;16.054;10.49;8.5
25/12/2007;15289.3;364.8;222.847;16.054;10.49;8.5
26/12/2007;15289.3;364.8;222.847;16.054;10.49;8.5
27/12/2007;15256.2;365.09;22.255;160.732;10.44;8.46
28/12/2007;15182.3;364.39;219.683;16.102;10.4;8.404
31/12/2007;15182.3;364.64;219.683;16.102;10.4;8.404
01/01/2008;15182.3;364.64;219.683;16.102;10.4;8.404
02/01/2008;15002.5;360.08;21.731;159.291;10.15;8.434
03/01/2008;14856.5;358.95;21.296;157.946;10.24;8.238
04/01/2008;14602.3;352;211.675;154.679;10.37;7.68
07/01/2008;14667;351.27;219.485;155.352;10.55;7.426
08/01/2008;14670.5;353.43;223.143;152.373;10.62;7.334
09/01/2008;14603.5;348.77;223.934;150.452;10.7;7.016
10/01/2008;14524;345.38;22.522;147.089;10.66;7.028
11/01/2008;14458;343.69;220.771;147.281;10.44;6.96
14/01/2008;14431.9;344.78;220.177;146.897;10.37;7.02
15/01/2008;13945.2;335.94;215.926;141.901;10.05;6.4
16/01/2008;13817.1;332.75;214.048;141.133;9.84;6.67
17/01/2008;13775.6;331.07;213.059;139.307;9.97;6.77
18/01/2008;13655.4;327.53;212.861;136.329;9.78;6.974
21/01/2008;12625.8;308.77;198.229;126.818;8.55;6.526
22/01/2008;12839.7;315.55;19.902;129.892;8.36;6.994
23/01/2008;12254.6;306.03;187.848;125.473;7.79;6.778
24/01/2008;13106.7;322.08;196.746;136.425;9.09;7.338
25/01/2008;13141.1;322.23;194.274;136.425;9.34;7.22
28/01/2008;13026.7;318.7;191.901;134.984;9.13;7.236
29/01/2008;13246.6;324.31;194.571;137.482;9.23;7.19
30/01/2008;13217.1;322.19;190.715;13.777;9.56;6.914
31/01/2008;13229;322.16;193.187;135.176;10.18;6.7
01/02/2008;13494.7;328.42;19.556;139.403;10.36;6.99
04/02/2008;13515.7;329.13;195.955;139.499;10.22;6.88
05/02/2008;12814.7;318.73;186.859;131.429;9.85;6.458
06/02/2008;13037.3;320.35;19.111;131.717;10.2;6.526
07/02/2008;12889.5;314.14;190.814;128.931;10.12;6.548
08/02/2008;12934.8;315.5;190.814;129.316;10.09;6.532
11/02/2008;12818.8;312.59;188.441;127.394;10.2;6.292
12/02/2008;13254.7;323.03;194.769;131.333;10.44;6.678
13/02/2008;13266.7;323.3;191.308;132.678;10.33;6.84
14/02/2008;13313.2;323.66;190.517;132.678;10.34;6.854
15/02/2008;13073.9;317.36;186.365;129.508;10.2;6.69
18/02/2008;13312.2;323.53;189.034;132.678;10.37;6.77
19/02/2008;13269.7;324.16;187.947;132.486;10.27;6.914
20/02/2008;13080.4;320.33;185.871;130.276;10.17;6.836
21/02/2008;13173;322.43;18.943;131.525;10.01;6.89
22/02/2008;13017.5;319.88;187.848;130.084;9.82;6.908
25/02/2008;13156.6;325.3;190.616;132.102;9.66;7.014
26/02/2008;13436.6;330.01;193.582;135.753;9.85;7.032
27/02/2008;13454.3;329.39;194.077;13.556;9.84;7.088
28/02/2008;13272.1;323.34;191.308;133.831;9.68;6.884
29/02/2008;13170.4;318.95;190.221;132.198;9.6;6.87
03/03/2008;12862.5;314.46;186.068;128.931;9.34;6.716
04/03/2008;12630.1;310.26;181.619;126.241;9.48;6.564
05/03/2008;12948.1;315.61;184.486;129.027;9.81;6.706
06/03/2008;12803.3;311.42;182.015;125.761;9.98;6.626
07/03/2008;12691.3;307.98;180.532;12.432;9.92;6.568
10/03/2008;12655;304.15;179.741;12.259;10.04;6.482
11/03/2008;13056.1;307.82;182.905;127.971;10.59;6.604
12/03/2008;13131.3;311.48;183.201;129.892;10.38;6.73
13/03/2008;13073.2;307.26;181.718;128.451;10.64;6.622
14/03/2008;13021.4;304.15;181.224;12.701;10.46;6.636
17/03/2008;12656;290.26;177.071;123.167;10.19;6.48
18/03/2008;13030.5;300.57;181.125;129.316;10.41;6.624
19/03/2008;12964.7;297.48;178.653;129.892;10.17;6.586
20/03/2008;12964.2;296.83;176.874;12.97;10.17;6.606
21/03/2008;12964.2;296.83;176.874;12.97;10.17;6.606
24/03/2008;12964.2;296.83;176.874;12.97;10.17;6.606
25/03/2008;13434.2;306.63;184.388;134.311;10.5;7.02
26/03/2008;13403;304.63;182.707;133.831;10.41;7.2
27/03/2008;13537.9;308.46;184.585;135.176;10.33;7.24
28/03/2008;13442.4;306.69;18.33;134.792;10.11;7.108
31/03/2008;13269;305.96;179.938;134.023;9.82;7.038
01/04/2008;13699.1;316.07;187.057;139.499;10.01;7.516
02/04/2008;13838.7;319.66;188.441;142.286;9.92;7.614
03/04/2008;13738.9;317.97;187.057;141.325;9.76;7.412
04/04/2008;13846.4;319.15;190.023;141.709;9.95;7.506
07/04/2008;13919.6;322.01;193.187;14.315;9.75;7.482
08/04/2008;13759.4;318.74;188.935;142.574;9.67;7.314
09/04/2008;13599;316.53;188.837;139.788;9.41;7.38
10/04/2008;13507.9;315.24;188.243;136.905;9.53;7.372
11/04/2008;13278.3;310.74;182.905;134.888;9.26;7.328
14/04/2008;13160.3;308.26;181.421;133.927;9.22;7.124
15/04/2008;13408.9;309.58;183.893;134.696;9.53;7.154
16/04/2008;13637.6;314.95;18.676;136.809;9.62;7.318
17/04/2008;13568.7;313.17;183.597;136.233;9.58;7.282
18/04/2008;13924.9;320.69;187.749;140.172;9.87;7.494
21/04/2008;13728.9;316.96;185.673;137.866;9.56;7.364
22/04/2008;13593.4;315.5;184.289;136.617;9.39;7.164
23/04/2008;13663;317.41;184.486;136.425;9.55;7.176
24/04/2008;13669.2;317.65;182.509;137.098;9.6;7.11
25/04/2008;13772.8;321.7;184.882;138.827;9.57;7.308
28/04/2008;13877.8;323.62;185.475;141.133;9.62;7.374
29/04/2008;13707.2;320.67;18.241;141.229;9.38;7.026
30/04/2008;13798.3;323.09;183.597;141.901;9.41;6.996
01/05/2008;13798.3;323.59;183.597;141.901;9.41;6.996
02/05/2008;14060;329.21;189.627;145.072;9.49;7.186
05/05/2008;14074;328.28;190.122;145.264;9.47;7.22
06/05/2008;14005.8;326.69;187.354;144.207;9.34;7.138
07/05/2008;14026.8;329.35;187.848;144.784;9.35;7.132
08/05/2008;14074;329.28;189.331;145.264;9.41;7.048
09/05/2008;13945.1;324.85;188.837;144.207;9.36;6.962
12/05/2008;14053.9;325.95;191.704;144.976;9.54;6.98
13/05/2008;14016.4;325.57;189.627;14.488;9.63;6.96
14/05/2008;14187.2;327.2;191.012;146.032;9.82;7.014
15/05/2008;14186.4;328.41;190.023;146.513;9.77;7.12
16/05/2008;14124.8;329.86;188.441;146.417;9.58;7.08
19/05/2008;14247.6;332.87;188.441;146.705;9.83;7.05
20/05/2008;13992.1;325.97;18.508;144.111;9.66;6.856
21/05/2008;13857.2;323.16;182.806;141.997;9.49;6.726
22/05/2008;13852;324.41;184.388;141.709;9.47;6.698
23/05/2008;13577.6;319.02;181.421;139.115;9.24;6.494
26/05/2008;13583.7;318.27;182.509;138.923;9.37;6.468
27/05/2008;13451.4;317.19;179.543;13.825;9.35;6.306
28/05/2008;13499.2;320.15;179.938;138.058;9.23;6.34
29/05/2008;13539.5;320.91;182.015;137.866;9.22;6.214
30/05/2008;13600.9;322.12;18.241;137.674;9.28;6.324
02/06/2008;13300;318.44;17.806;135.176;8.94;6.194
03/06/2008;13431.7;321.05;17.984;136.041;9.16;6.446
04/06/2008;13341.2;317.07;177.862;134.984;9.14;6.466
05/06/2008;13239.3;316.61;177.665;133.447;8.98;6.482
06/06/2008;12909.8;310.29;173.908;129.123;8.75;6.214
09/06/2008;12823.9;308.71;172.425;128.067;8.83;6.26
10/06/2008;12755.2;306.61;171.831;128.451;8.78;6.2
11/06/2008;12584.3;301.37;17.193;125.761;8.75;6.102
12/06/2008;12853.3;304.1;175.094;12.97;9.03;6.114
13/06/2008;12998.7;305.7;176.972;131.621;9.15;6.034
16/06/2008;12826.6;304.9;174.204;128.259;8.97;6.014
